Time,,X1,Y1,Z1,X2,Y2,Z2
6.106,4.32,2.566051,1.849412,1.333983,2.56349,1.853884,1.346693
6.107,4.321,2.5667278,1.8496555,1.3314621,2.5642394,1.8540368,1.3442142
6.108,4.322,2.5674046,1.849899,1.3289412,2.5649888,1.8541896,1.3417354
6.109,4.323,2.5680814,1.8501425,1.3264203,2.5657382,1.8543424,1.3392566
6.11,4.324,2.5687582,1.850386,1.3238994,2.5664876,1.8544952,1.3367778
6.111,4.325,2.569435,1.8506295,1.3213785,2.567237,1.854648,1.334299
6.112,4.326,2.5701118,1.850873,1.3188576,2.5679864,1.8548008,1.3318202
6.113,4.327,2.5707886,1.8511165,1.3163367,2.5687358,1.8549536,1.3293414
6.114,4.328,2.5714654,1.85136,1.3138158,2.5694852,1.8551064,1.3268626
6.115,4.329,2.5721422,1.8516035,1.3112949,2.5702346,1.8552592,1.3243838
6.116,4.33,2.572819,1.851847,1.308774,2.570984,1.855412,1.321905
6.117,4.331,2.5736898,1.8523036,1.3064056,2.5716782,1.8556508,1.319559
6.118,4.332,2.5745606,1.8527602,1.3040372,2.5723724,1.8558896,1.317213
6.119,4.333,2.5754314,1.8532168,1.3016688,2.5730666,1.8561284,1.314867
6.12,4.334,2.5763022,1.8536734,1.2993004,2.5737608,1.8563672,1.312521
6.121,4.335,2.577173,1.85413,1.296932,2.574455,1.856606,1.310175
6.122,4.336,2.5780438,1.8545866,1.2945636,2.5751492,1.8568448,1.307829
6.123,4.337,2.5789146,1.8550432,1.2921952,2.5758434,1.8570836,1.305483
6.124,4.338,2.5797854,1.8554998,1.2898268,2.5765376,1.8573224,1.303137
6.125,4.339,2.5806562,1.8559564,1.2874584,2.5772318,1.8575612,1.300791
6.126,4.34,2.581527,1.856413,1.28509,2.577926,1.8578,1.298445
6.127,4.341,2.582392,1.8569737,1.2827864,2.5786852,1.8581946,1.2962185
6.128,4.342,2.583257,1.8575344,1.2804828,2.5794444,1.8585892,1.293992
6.129,4.343,2.584122,1.8580951,1.2781792,2.5802036,1.8589838,1.2917655
6.13,4.344,2.584987,1.8586558,1.2758756,2.5809628,1.8593784,1.289539
6.131,4.345,2.585852,1.8592165,1.273572,2.581722,1.859773,1.2873125
6.132,4.346,2.586717,1.8597772,1.2712684,2.5824812,1.8601676,1.285086
6.133,4.347,2.587582,1.8603379,1.2689648,2.5832404,1.8605622,1.2828595
6.134,4.348,2.588447,1.8608986,1.2666612,2.5839996,1.8609568,1.280633
6.135,4.349,2.589312,1.8614593,1.2643576,2.5847588,1.8613514,1.2784065
6.136,4.35,2.590177,1.86202,1.262054,2.585518,1.861746,1.27618
6.137,4.351,2.591053,1.8626401,1.2597997,2.5863988,1.8623422,1.2738227
6.138,4.352,2.591929,1.8632602,1.2575454,2.5872796,1.8629384,1.2714654
6.139,4.353,2.592805,1.8638803,1.2552911,2.5881604,1.8635346,1.2691081
6.14,4.354,2.593681,1.8645004,1.2530368,2.5890412,1.8641308,1.2667508
6.141,4.355,2.594557,1.8651205,1.2507825,2.589922,1.864727,1.2643935
6.142,4.356,2.595433,1.8657406,1.2485282,2.5908028,1.8653232,1.2620362
6.143,4.357,2.596309,1.8663607,1.2462739,2.5916836,1.8659194,1.2596789
6.144,4.358,2.597185,1.8669808,1.2440196,2.5925644,1.8665156,1.2573216
6.145,4.359,2.598061,1.8676009,1.2417653,2.5934452,1.8671118,1.2549643
6.146,4.36,2.598937,1.868221,1.239511,2.594326,1.867708,1.252607
6.147,4.361,2.5999951,1.8688897,1.237243,2.5953226,1.8683457,1.250299
6.148,4.362,2.6010532,1.8695584,1.234975,2.5963192,1.8689834,1.247991
6.149,4.363,2.6021113,1.8702271,1.232707,2.5973158,1.8696211,1.245683
6.15,4.364,2.6031694,1.8708958,1.230439,2.5983124,1.8702588,1.243375
6.151,4.365,2.6042275,1.8715645,1.228171,2.599309,1.8708965,1.241067
6.152,4.366,2.6052856,1.8722332,1.225903,2.6003056,1.8715342,1.238759
6.153,4.367,2.6063437,1.8729019,1.223635,2.6013022,1.8721719,1.236451
6.154,4.368,2.6074018,1.8735706,1.221367,2.6022988,1.8728096,1.234143
6.155,4.369,2.6084599,1.8742393,1.219099,2.6032954,1.8734473,1.231835
6.156,4.37,2.609518,1.874908,1.216831,2.604292,1.874085,1.229527
6.157,4.371,2.610702,1.875456,1.2143795,2.6054224,1.8746283,1.2270462
6.158,4.372,2.611886,1.876004,1.211928,2.6065528,1.8751716,1.2245654
6.159,4.373,2.61307,1.876552,1.2094765,2.6076832,1.8757149,1.2220846
6.16,4.374,2.614254,1.8771,1.207025,2.6088136,1.8762582,1.2196038
6.161,4.375,2.615438,1.877648,1.2045735,2.609944,1.8768015,1.217123
6.162,4.376,2.616622,1.878196,1.202122,2.6110744,1.8773448,1.2146422
6.163,4.377,2.617806,1.878744,1.1996705,2.6122048,1.8778881,1.2121614
6.164,4.378,2.61899,1.879292,1.197219,2.6133352,1.8784314,1.2096806
6.165,4.379,2.620174,1.87984,1.1947675,2.6144656,1.8789747,1.2071998
6.166,4.38,2.621358,1.880388,1.192316,2.615596,1.879518,1.204719
6.167,4.381,2.6225369,1.8805278,1.1895949,2.6168542,1.879846,1.202024
6.168,4.382,2.6237158,1.8806676,1.1868738,2.6181124,1.880174,1.199329
6.169,4.383,2.6248947,1.8808074,1.1841527,2.6193706,1.880502,1.196634
6.17,4.384,2.6260736,1.8809472,1.1814316,2.6206288,1.88083,1.193939
6.171,4.385,2.6272525,1.881087,1.1787105,2.621887,1.881158,1.191244
6.172,4.386,2.6284314,1.8812268,1.1759894,2.6231452,1.881486,1.188549
6.173,4.387,2.6296103,1.8813666,1.1732683,2.6244034,1.881814,1.185854
6.174,4.388,2.6307892,1.8815064,1.1705472,2.6256616,1.882142,1.183159
6.175,4.389,2.6319681,1.8816462,1.1678261,2.6269198,1.88247,1.180464
6.176,4.39,2.633147,1.881786,1.165105,2.628178,1.882798,1.177769
6.177,4.391,2.6342949,1.8817962,1.1623392,2.6294142,1.8829082,1.1750554
6.178,4.392,2.6354428,1.8818064,1.1595734,2.6306504,1.8830184,1.1723418
6.179,4.393,2.6365907,1.8818166,1.1568076,2.6318866,1.8831286,1.1696282
6.18,4.394,2.6377386,1.8818268,1.1540418,2.6331228,1.8832388,1.1669146
6.181,4.395,2.6388865,1.881837,1.151276,2.634359,1.883349,1.164201
6.182,4.396,2.6400344,1.8818472,1.1485102,2.6355952,1.8834592,1.1614874
6.183,4.397,2.6411823,1.8818574,1.1457444,2.6368314,1.8835694,1.1587738
6.184,4.398,2.6423302,1.8818676,1.1429786,2.6380676,1.8836796,1.1560602
6.185,4.399,2.6434781,1.8818778,1.1402128,2.6393038,1.8837898,1.1533466
6.186,4.4,2.644626,1.881888,1.137447,2.64054,1.8839,1.150633
6.187,4.401,2.6456778,1.8818422,1.1347223,2.6416377,1.8839201,1.1479028
6.188,4.402,2.6467296,1.8817964,1.1319976,2.6427354,1.8839402,1.1451726
6.189,4.403,2.6477814,1.8817506,1.1292729,2.6438331,1.8839603,1.1424424
6.19,4.404,2.6488332,1.8817048,1.1265482,2.6449308,1.8839804,1.1397122
6.191,4.405,2.649885,1.881659,1.1238235,2.6460285,1.8840005,1.136982
6.192,4.406,2.6509368,1.8816132,1.1210988,2.6471262,1.8840206,1.1342518
6.193,4.407,2.6519886,1.8815674,1.1183741,2.6482239,1.8840407,1.1315216
6.194,4.408,2.6530404,1.8815216,1.1156494,2.6493216,1.8840608,1.1287914
6.195,4.409,2.6540922,1.8814758,1.1129247,2.6504193,1.8840809,1.1260612
6.196,4.41,2.655144,1.88143,1.1102,2.651517,1.884101,1.123331
6.197,4.411,2.6562634,1.8813871,1.1075107,2.6525931,1.8841348,1.1206315
6.198,4.412,2.6573828,1.8813442,1.1048214,2.6536692,1.8841686,1.117932
6.199,4.413,2.6585022,1.8813013,1.1021321,2.6547453,1.8842024,1.1152325
6.2,4.414,2.6596216,1.8812584,1.0994428,2.6558214,1.8842362,1.112533
6.201,4.415,2.660741,1.8812155,1.0967535,2.6568975,1.88427,1.1098335
6.202,4.416,2.6618604,1.8811726,1.0940642,2.6579736,1.8843038,1.107134
6.203,4.417,2.6629798,1.8811297,1.0913749,2.6590497,1.8843376,1.1044345
6.204,4.418,2.6640992,1.8810868,1.0886856,2.6601258,1.8843714,1.101735
6.205,4.419,2.6652186,1.8810439,1.0859963,2.6612019,1.8844052,1.0990355
6.206,4.42,2.666338,1.881001,1.083307,2.662278,1.884439,1.096336
6.207,4.421,2.6674475,1.881112,1.0808105,2.6633859,1.884542,1.0938327
6.208,4.422,2.668557,1.881223,1.078314,2.6644938,1.884645,1.0913294
6.209,4.423,2.6696665,1.881334,1.0758175,2.6656017,1.884748,1.0888261
6.21,4.424,2.670776,1.881445,1.073321,2.6667096,1.884851,1.0863228
6.211,4.425,2.6718855,1.881556,1.0708245,2.6678175,1.884954,1.0838195
6.212,4.426,2.672995,1.881667,1.068328,2.6689254,1.885057,1.0813162
6.213,4.427,2.6741045,1.881778,1.0658315,2.6700333,1.88516,1.0788129
6.214,4.428,2.675214,1.881889,1.063335,2.6711412,1.885263,1.0763096
6.215,4.429,2.6763235,1.882,1.0608385,2.6722491,1.885366,1.0738063
6.216,4.43,2.677433,1.882111,1.058342,2.673357,1.885469,1.071303
6.217,4.431,2.6786871,1.8824629,1.056069,2.6744644,1.885597,1.0689933
6.218,4.432,2.6799412,1.8828148,1.053796,2.6755718,1.885725,1.0666836
6.219,4.433,2.6811953,1.8831667,1.051523,2.6766792,1.885853,1.0643739
6.22,4.434,2.6824494,1.8835186,1.04925,2.6777866,1.885981,1.0620642
6.221,4.435,2.6837035,1.8838705,1.046977,2.678894,1.886109,1.0597545
6.222,4.436,2.6849576,1.8842224,1.044704,2.6800014,1.886237,1.0574448
6.223,4.437,2.6862117,1.8845743,1.042431,2.6811088,1.886365,1.0551351
6.224,4.438,2.6874658,1.8849262,1.040158,2.6822162,1.886493,1.0528254
6.225,4.439,2.6887199,1.8852781,1.037885,2.6833236,1.886621,1.0505157
6.226,4.44,2.689974,1.88563,1.035612,2.684431,1.886749,1.048206
6.227,4.441,2.6911711,1.8860658,1.0334412,2.6855677,1.8870181,1.0460157
6.228,4.442,2.6923682,1.8865016,1.0312704,2.6867044,1.8872872,1.0438254
6.229,4.443,2.6935653,1.8869374,1.0290996,2.6878411,1.8875563,1.0416351
6.23,4.444,2.6947624,1.8873732,1.0269288,2.6889778,1.8878254,1.0394448
6.231,4.445,2.6959595,1.887809,1.024758,2.6901145,1.8880945,1.0372545
6.232,4.446,2.6971566,1.8882448,1.0225872,2.6912512,1.8883636,1.0350642
6.233,4.447,2.6983537,1.8886806,1.0204164,2.6923879,1.8886327,1.0328739
6.234,4.448,2.6995508,1.8891164,1.0182456,2.6935246,1.8889018,1.0306836
6.235,4.449,2.7007479,1.8895522,1.0160748,2.6946613,1.8891709,1.0284933
6.236,4.45,2.701945,1.889988,1.013904,2.695798,1.88944,1.026303
6.237,4.451,2.7032754,1.8904737,1.0118484,2.6970721,1.8898141,1.0242104
6.238,4.452,2.7046058,1.8909594,1.0097928,2.6983462,1.8901882,1.0221178
6.239,4.453,2.7059362,1.8914451,1.0077372,2.6996203,1.8905623,1.0200252
6.24,4.454,2.7072666,1.8919308,1.0056816,2.7008944,1.8909364,1.0179326
6.241,4.455,2.708597,1.8924165,1.003626,2.7021685,1.8913105,1.01584
6.242,4.456,2.7099274,1.8929022,1.0015704,2.7034426,1.8916846,1.0137474
6.243,4.457,2.7112578,1.8933879,0.9995148,2.7047167,1.8920587,1.0116548
6.244,4.458,2.7125882,1.8938736,0.9974592,2.7059908,1.8924328,1.0095622
6.245,4.459,2.7139186,1.8943593,0.9954036,2.7072649,1.8928069,1.0074696
6.246,4.46,2.715249,1.894845,0.993348,2.708539,1.893181,1.005377
6.247,4.461,2.7166898,1.8953881,0.9913443,2.7099555,1.8936953,1.0033342
6.248,4.462,2.7181306,1.8959312,0.9893406,2.711372,1.8942096,1.0012914
6.249,4.463,2.7195714,1.8964743,0.9873369,2.7127885,1.8947239,0.9992486
6.25,4.464,2.7210122,1.8970174,0.9853332,2.714205,1.8952382,0.9972058
6.251,4.465,2.722453,1.8975605,0.9833295,2.7156215,1.8957525,0.995163
6.252,4.466,2.7238938,1.8981036,0.9813258,2.717038,1.8962668,0.9931202
6.253,4.467,2.7253346,1.8986467,0.9793221,2.7184545,1.8967811,0.9910774
6.254,4.468,2.7267754,1.8991898,0.9773184,2.719871,1.8972954,0.9890346
6.255,4.469,2.7282162,1.8997329,0.9753147,2.7212875,1.8978097,0.9869918
6.256,4.47,2.729657,1.900276,0.973311,2.722704,1.898324,0.984949
6.257,4.471,2.7311838,1.9008218,0.971277,2.7241946,1.8988345,0.9828779
6.258,4.472,2.7327106,1.9013676,0.969243,2.7256852,1.899345,0.9808068
6.259,4.473,2.7342374,1.9019134,0.967209,2.7271758,1.8998555,0.9787357
6.26,4.474,2.7357642,1.9024592,0.965175,2.7286664,1.900366,0.9766646
6.261,4.475,2.737291,1.903005,0.963141,2.730157,1.9008765,0.9745935
6.262,4.476,2.7388178,1.9035508,0.961107,2.7316476,1.901387,0.9725224
6.263,4.477,2.7403446,1.9040966,0.959073,2.7331382,1.9018975,0.9704513
6.264,4.478,2.7418714,1.9046424,0.957039,2.7346288,1.902408,0.9683802
6.265,4.479,2.7433982,1.9051882,0.955005,2.7361194,1.9029185,0.9663091
6.266,4.48,2.744925,1.905734,0.952971,2.73761,1.903429,0.964238
6.267,4.481,2.746541,1.9060836,0.9506919,2.7391817,1.9039152,0.9619644
6.268,4.482,2.748157,1.9064332,0.9484128,2.7407534,1.9044014,0.9596908
6.269,4.483,2.749773,1.9067828,0.9461337,2.7423251,1.9048876,0.9574172
6.27,4.484,2.751389,1.9071324,0.9438546,2.7438968,1.9053738,0.9551436
6.271,4.485,2.753005,1.907482,0.9415755,2.7454685,1.90586,0.95287
6.272,4.486,2.754621,1.9078316,0.9392964,2.7470402,1.9063462,0.9505964
6.273,4.487,2.756237,1.9081812,0.9370173,2.7486119,1.9068324,0.9483228
6.274,4.488,2.757853,1.9085308,0.9347382,2.7501836,1.9073186,0.9460492
6.275,4.489,2.759469,1.9088804,0.9324591,2.7517553,1.9078048,0.9437756
6.276,4.49,2.761085,1.90923,0.93018,2.753327,1.908291,0.941502
6.277,4.491,2.7626815,1.9093352,0.9276908,2.7550116,1.9085932,0.9390644
6.278,4.492,2.764278,1.9094404,0.9252016,2.7566962,1.9088954,0.9366268
6.279,4.493,2.7658745,1.9095456,0.9227124,2.7583808,1.9091976,0.9341892
6.28,4.494,2.767471,1.9096508,0.9202232,2.7600654,1.9094998,0.9317516
6.281,4.495,2.7690675,1.909756,0.917734,2.76175,1.909802,0.929314
6.282,4.496,2.770664,1.9098612,0.9152448,2.7634346,1.9101042,0.9268764
6.283,4.497,2.7722605,1.9099664,0.9127556,2.7651192,1.9104064,0.9244388
6.284,4.498,2.773857,1.9100716,0.9102664,2.7668038,1.9107086,0.9220012
6.285,4.499,2.7754535,1.9101768,0.9077772,2.7684884,1.9110108,0.9195636
6.286,4.5,2.77705,1.910282,0.905288,2.770173,1.911313,0.917126
6.287,4.501,2.7787826,1.9102209,0.9029239,2.7719265,1.9113276,0.914791
6.288,4.502,2.7805152,1.9101598,0.9005598,2.77368,1.9113422,0.912456
6.289,4.503,2.7822478,1.9100987,0.8981957,2.7754335,1.9113568,0.910121
6.29,4.504,2.7839804,1.9100376,0.8958316,2.777187,1.9113714,0.907786
6.291,4.505,2.785713,1.9099765,0.8934675,2.7789405,1.911386,0.905451
6.292,4.506,2.7874456,1.9099154,0.8911034,2.780694,1.9114006,0.903116
6.293,4.507,2.7891782,1.9098543,0.8887393,2.7824475,1.9114152,0.900781
6.294,4.508,2.7909108,1.9097932,0.8863752,2.784201,1.9114298,0.898446
6.295,4.509,2.7926434,1.9097321,0.8840111,2.7859545,1.9114444,0.896111
6.296,4.51,2.794376,1.909671,0.881647,2.787708,1.911459,0.893776
6.297,4.511,2.7960609,1.9095597,0.8793946,2.7894279,1.9114242,0.8915346
6.298,4.512,2.7977458,1.9094484,0.8771422,2.7911478,1.9113894,0.8892932
6.299,4.513,2.7994307,1.9093371,0.8748898,2.7928677,1.9113546,0.8870518
6.3,4.514,2.8011156,1.9092258,0.8726374,2.7945876,1.9113198,0.8848104
6.301,4.515,2.8028005,1.9091145,0.870385,2.7963075,1.911285,0.882569
6.302,4.516,2.8044854,1.9090032,0.8681326,2.7980274,1.9112502,0.8803276
6.303,4.517,2.8061703,1.9088919,0.8658802,2.7997473,1.9112154,0.8780862
6.304,4.518,2.8078552,1.9087806,0.8636278,2.8014672,1.9111806,0.8758448
6.305,4.519,2.8095401,1.9086693,0.8613754,2.8031871,1.9111458,0.8736034
6.306,4.52,2.811225,1.908558,0.859123,2.804907,1.911111,0.871362
6.307,4.521,2.8128546,1.9085078,0.8569479,2.8064548,1.9110924,0.8691425
6.308,4.522,2.8144842,1.9084576,0.8547728,2.8080026,1.9110738,0.866923
6.309,4.523,2.8161138,1.9084074,0.8525977,2.8095504,1.9110552,0.8647035
6.31,4.524,2.8177434,1.9083572,0.8504226,2.8110982,1.9110366,0.862484
6.311,4.525,2.819373,1.908307,0.8482475,2.812646,1.911018,0.8602645
6.312,4.526,2.8210026,1.9082568,0.8460724,2.8141938,1.9109994,0.858045
6.313,4.527,2.8226322,1.9082066,0.8438973,2.8157416,1.9109808,0.8558255
6.314,4.528,2.8242618,1.9081564,0.8417222,2.8172894,1.9109622,0.853606
6.315,4.529,2.8258914,1.9081062,0.8395471,2.8188372,1.9109436,0.8513865
6.316,4.53,2.827521,1.908056,0.837372,2.820385,1.910925,0.849167
